pair_id,score,edge_id,fine_partition,coarse_partition,fine_components,coarse_components,merged_blocks,mean_budget_delta,ncsAURC_delta,direction
HandWritten-Mfeat__TMC,posterior_confidence,E806,P198,P173,5,4,2+3,-5.5676346422148715,-0.000251555394276174,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E807,P198,P178,5,4,0+4,-8.960639983072237,0.0013238048140111441,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E808,P198,P183,5,4,1+4,-0.9189129576081179,7.27183111012036e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E809,P198,P188,5,4,2+4,-5.523176549940487,-0.000251555394276174,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E810,P198,P193,5,4,3+4,-1.4496276539710813,8.738127786869413e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E811,P199,P048,5,4,0+1,-8.806058020523846,0.030400658958804165,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E812,P199,P084,5,4,0+2,-8.693611410984083,0.03838193324158877,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E813,P199,P122,5,4,1+2,-0.9519673828059094,0.0,tie
HandWritten-Mfeat__TMC,posterior_confidence,E814,P199,P140,5,4,0+3,-9.02292419470985,0.020325357441386603,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E815,P199,P157,5,4,1+3,-1.4038656117271167,0.0,tie
HandWritten-Mfeat__TMC,posterior_confidence,E816,P199,P174,5,4,2+3,-1.1224406073814102,0.0,tie
HandWritten-Mfeat__TMC,posterior_confidence,E817,P199,P179,5,4,0+4,-8.960639983072237,0.036464616765104554,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E818,P199,P184,5,4,1+4,-1.355865600593738,0.0,tie
HandWritten-Mfeat__TMC,posterior_confidence,E819,P199,P189,5,4,2+4,-0.947616059849155,0.0,tie
HandWritten-Mfeat__TMC,posterior_confidence,E820,P199,P194,5,4,3+4,-1.4496276539710813,0.0,tie
HandWritten-Mfeat__TMC,posterior_confidence,E821,P200,P049,5,4,0+1,-8.806058020523846,0.0013655105403440745,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E822,P200,P086,5,4,0+2,-9.095045051357022,0.00048363938926168767,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E823,P200,P123,5,4,1+2,-5.376841630915202,-0.0002733583340286396,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E824,P200,P138,5,4,0+3,-8.8768788194924,0.001312172271886865,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E825,P200,P156,5,4,1+3,-1.02611803071294,9.503378172735202e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E826,P200,P174,5,4,2+3,-5.4356727245702725,-0.0002733583340286396,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E827,P200,P180,5,4,0+4,-8.960639983072237,0.0013636111081484288,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E828,P200,P185,5,4,1+4,-1.355865600593738,0.00010234376491329055,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E829,P200,P190,5,4,2+4,-5.523176549940487,-0.0002733583340286396,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E830,P200,P195,5,4,3+4,-0.975478503205581,2.176043936997162e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E831,P201,P050,5,4,0+1,-8.806058020523844,0.001651277185527528,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E832,P201,P087,5,4,0+2,-9.095045051357022,0.000662421156527749,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E833,P201,P124,5,4,1+2,-5.376841630915202,-0.0002589073865024746,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E834,P201,P141,5,4,0+3,-9.02292419470985,0.0015473476802968019,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E835,P201,P158,5,4,1+3,-1.4038656117271167,7.271930245645491e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E836,P201,P175,5,4,2+3,-5.56763464221487,-0.0002589073865024746,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E837,P201,P177,5,4,0+4,-8.873083304456959,0.0017005805016439483,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E838,P201,P183,5,4,1+4,-1.0508673670884452,6.536631887490296e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E839,P201,P189,5,4,2+4,-5.4452923391292565,-0.0002589073865024746,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E840,P201,P195,5,4,3+4,-1.1599226652968202,3.6211386896136625e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E841,P202,P051,6,5,0+1,-8.806058020523844,0.0010930767346170108,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E842,P202,P088,6,5,0+2,-9.09504505135702,0.00035585238211336936,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E843,P202,P125,6,5,1+2,-5.376841630915202,-0.00020832713020712076,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E844,P202,P142,6,5,0+3,-9.022924194709848,0.001018767494743286,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E845,P202,P159,6,5,1+3,-1.4038656117271167,7.956616942840798e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E846,P202,P176,6,5,2+3,-5.5676346422148715,-0.00020832713020712076,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E847,P202,P181,6,5,0+4,-8.960639983072236,0.0011315952131383015,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E848,P202,P186,6,5,1+4,-1.355865600593738,0.0001014121095764871,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E849,P202,P191,6,5,2+4,-5.5231765499404855,-0.00020832713020712076,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E850,P202,P196,6,5,3+4,-1.4496276539710813,2.877731654288816e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E851,P202,P197,6,5,0+5,-9.491518018101576,0.0011642938334302298,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E852,P202,P198,6,5,1+5,-1.6702142350070641,4.322826406905322e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E853,P202,P199,6,5,2+5,-6.035936104806838,-0.00020832713020712076,coarsening_improves
HandWritten-Mfeat__TMC,posterior_confidence,E854,P202,P200,6,5,3+5,-1.722703987617976,6.503120382151886e-05,coarsening_worsens
HandWritten-Mfeat__TMC,posterior_confidence,E855,P202,P201,6,5,4+5,-1.5382598255267368,5.058025629535386e-05,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E000,P001,P000,2,1,0+1,-2.6158029832016387,0.0019527221111850512,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E001,P002,P000,2,1,0+1,-5.463387577685839,0.016285959680869433,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E002,P003,P000,2,1,0+1,-2.368017619883079,0.010991601398670028,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E003,P004,P001,3,2,0+1,-5.660650639721533,0.015398702406891306,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E004,P004,P002,3,2,0+2,-2.813066045237333,0.0010654648372069252,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E005,P004,P003,3,2,1+2,-5.908436003040093,0.006359823119406328,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E006,P005,P000,2,1,0+1,-3.816357371156389,-0.017853157162479177,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E007,P006,P000,2,1,0+1,-2.780631803898343,0.01576758013845628,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E008,P007,P001,3,2,0+1,-4.415010467843942,0.009327675524648759,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E009,P007,P005,3,2,0+2,-3.2144560798891915,0.029133554798312988,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E010,P007,P006,3,2,1+2,-4.250181647147238,-0.004487182502622471,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E011,P008,P000,2,1,0+1,-2.8555664210866434,0.013299124999087426,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E012,P009,P000,2,1,0+1,-3.2294849678298476,0.015382459690725934,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E013,P010,P001,3,2,0+1,-3.967368662485198,0.012390676357332313,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E014,P010,P008,3,2,0+2,-3.7276052246001936,0.0010442734694299394,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E015,P010,P009,3,2,1+2,-3.353686677856989,-0.0010390612222085688,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E016,P011,P002,3,2,0+1,-3.8463113759207133,-0.0004139000910411497,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E017,P011,P005,3,2,0+2,-5.493341582450163,0.03372521675230746,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E018,P011,P008,3,2,1+2,-6.454132532519909,0.0025729345907408567,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E019,P012,P002,3,2,0+1,-3.3237349533736698,0.001090694595885224,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E020,P012,P006,3,2,0+2,-6.006490727161165,0.001609074138298374,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E021,P012,P009,3,2,1+2,-5.557637563229661,0.0019941945860287224,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E022,P013,P003,3,2,0+1,-4.760850555283574,0.0009036286236948311,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E023,P013,P005,3,2,0+2,-3.312510804010264,0.029748387184844037,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E024,P013,P009,3,2,1+2,-3.8993832073368058,-0.003487229668361074,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E025,P014,P004,4,3,0+1,-4.760850555283573,-0.0002637202344578593,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E026,P014,P007,4,3,0+2,-6.0064907271611645,0.005807306647784687,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E027,P014,P010,4,3,1+2,-6.454132532519909,0.002744305815101133,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E028,P014,P011,4,3,0+3,-3.727605224600193,0.0012156446937902157,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E029,P014,P012,4,3,1+3,-4.250181647147237,-0.0002889499931361581,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E030,P014,P013,4,3,2+3,-5.908436003040092,0.005192474261253638,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E031,P015,P000,2,1,0+1,-8.974920833914146,0.01737606896384726,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E032,P016,P000,2,1,0+1,-2.1923979980130524,0.01436910423102255,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E033,P017,P001,3,2,0+1,-8.977680383596574,0.016042621561072508,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E034,P017,P015,3,2,0+2,-2.6185625328840683,0.0006192747084103001,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E035,P017,P016,3,2,1+2,-9.40108536878516,0.0036262394412350093,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E036,P018,P000,2,1,0+1,-4.9059002654190085,0.0178467189191763,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E037,P019,P000,2,1,0+1,-2.2868045019538172,0.01319966279458845,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E038,P020,P001,3,2,0+1,-5.113190004759401,0.016101878912487422,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E039,P020,P018,3,2,0+2,-2.8230927225420315,0.0002078821044961775,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E040,P020,P019,3,2,1+2,-5.442188486007223,0.004854938229084026,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E041,P021,P002,3,2,0+1,-8.977063288886315,0.0018105776800667547,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E042,P021,P015,3,2,0+2,-5.465530032658009,0.0007204683970889262,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E043,P021,P018,3,2,1+2,-9.534550601153146,0.0002498184417598886,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E044,P022,P002,3,2,0+1,-2.399070642643185,0.0011851368434369495,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E045,P022,P016,3,2,0+2,-5.670060222315971,0.00310199229328383,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E046,P022,P019,3,2,1+2,-5.575653718375206,0.004271433729717932,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E047,P023,P003,3,2,0+1,-8.98708996619101,0.006969210129971195,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E048,P023,P015,3,2,0+2,-2.380186752159945,0.0005847425647939637,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E049,P023,P019,3,2,1+2,-9.068303084120274,0.004761148734052774,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E050,P024,P004,4,3,0+1,-8.987089966191016,0.000723324951964996,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E051,P024,P017,4,3,0+2,-5.670060222315975,7.940579778379278e-05,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E052,P024,P020,4,3,1+2,-9.534550601153148,2.0148446368877757e-05,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E053,P024,P021,4,3,0+3,-2.823092722542034,-2.1787890894833362e-05,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E054,P024,P022,4,3,1+3,-9.401085368785164,0.0006036529457349719,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E055,P024,P023,4,3,2+3,-5.908436003040098,0.00011393794140012917,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E056,P025,P000,2,1,0+1,-3.243814270606407,0.015306233068068628,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E057,P026,P000,2,1,0+1,-2.6986204888486345,0.01554706687175118,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E058,P027,P001,3,2,0+1,-3.8589523604769704,0.014395650309990396,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E059,P027,P025,3,2,0+2,-3.2309410730722026,0.0010421393531068188,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E060,P027,P026,3,2,1+2,-3.776134854829975,0.0008013055494242663,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E061,P028,P000,2,1,0+1,-2.748741673564692,0.01701061957669093,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E062,P029,P000,2,1,0+1,-3.2875036773968445,0.014756198325842277,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E063,P030,P001,3,2,0+1,-3.9452772979371407,0.013532083547680325,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E064,P030,P028,3,2,0+2,-3.8123386075740875,-0.00152581391782555,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E065,P030,P029,3,2,1+2,-3.273576603741935,0.0007286073330231,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E066,P031,P002,3,2,0+1,-3.2787553090087584,0.0012987200950015914,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E067,P031,P025,3,2,0+2,-5.498328616088191,0.0022784467078023956,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E068,P031,P028,3,2,1+2,-5.993401213129905,0.0005740601991800961,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E069,P032,P002,3,2,0+1,-3.3149590617528695,0.0011040287760585164,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E070,P032,P026,3,2,0+2,-6.079726150590075,0.0018429215851767683,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E071,P032,P029,3,2,1+2,-5.490842962041864,0.0026337901310856714,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E072,P033,P003,3,2,0+1,-4.278027871345511,0.005119729263949062,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E073,P033,P025,3,2,0+2,-3.4022312206221836,0.0008050975945504634,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E074,P033,P029,3,2,1+2,-3.3585418138317458,0.0013551323367768137,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E075,P034,P004,4,3,0+1,-4.278027871345509,0.0004203495597929496,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E076,P034,P027,4,3,0+2,-6.079726150590072,0.0014234016566938607,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E077,P034,P030,4,3,1+2,-5.993401213129902,0.0022869684190039295,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E078,P034,P031,4,3,0+3,-3.812338607574084,0.00018709430199828365,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E079,P034,P032,4,3,1+3,-3.776134854829973,0.0003817856209413585,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E080,P034,P033,4,3,2+3,-5.908436003040091,0.0016604434152502159,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E081,P035,P005,3,2,0+1,-8.978986054965453,0.035949694523415364,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E082,P035,P015,3,2,0+2,-3.820422592207697,0.0007204683970889262,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E083,P035,P025,3,2,1+2,-9.551529155515436,0.002790304292867559,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E084,P036,P005,3,2,0+1,-2.808841759252494,0.02894782402664773,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E085,P036,P016,3,2,0+2,-4.432801132395831,-0.0032744373668540006,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E086,P036,P026,3,2,1+2,-3.926578641560249,-0.004452400007582629,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E087,P037,P006,3,2,0+1,-8.995471048148463,0.0022507150134594427,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E088,P037,P015,3,2,0+2,-2.8011820181326623,0.0006422261880684641,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E089,P037,P026,3,2,1+2,-9.077482363198174,0.0024712282801645446,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E090,P038,P007,4,3,0+1,-8.99547104814846,0.006816139725102375,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E091,P038,P017,4,3,0+2,-4.432801132395827,0.00010119368867862613,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E092,P038,P027,4,3,1+2,-9.551529155515432,0.0017481649397607403,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E093,P038,P035,4,3,0+3,-3.2309410730721986,0.0,tie
HandWritten-Mfeat__RCML,native_nonvacuity,E094,P038,P036,4,3,1+3,-9.401085368785157,0.007001870496767636,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E095,P038,P037,4,3,2+3,-4.250181647147233,7.82422090204622e-05,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E096,P039,P005,3,2,0+1,-4.942764069900497,0.03484150487002168,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E097,P039,P018,3,2,0+2,-3.853221175637878,-0.0008583712116337961,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E098,P039,P028,3,2,1+2,-6.010379767492195,-2.2271869148425246e-05,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E099,P040,P005,3,2,0+1,-3.312914191467361,0.03003338189381624,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E100,P040,P019,3,2,0+2,-4.842467060669933,-0.0010194380632513851,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E101,P040,P029,3,2,1+2,-3.841767885226906,-0.0025759735945052125,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E102,P041,P006,3,2,0+1,-5.5406465975853925,0.00225544170763784,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E103,P041,P018,3,2,0+2,-3.415378136064727,0.00017630292691782402,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E104,P041,P029,3,2,1+2,-5.033774724086891,0.003266823520251845,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E105,P042,P007,4,3,0+1,-5.54064659758539,0.006528068137191293,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E106,P042,P020,4,3,0+2,-4.8424670606699305,-0.0002461352506473712,coarsening_improves
HandWritten-Mfeat__RCML,native_nonvacuity,E107,P042,P030,4,3,1+2,-6.010379767492191,0.002323660114159727,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E108,P042,P039,4,3,0+3,-3.812338607574084,0.0008201180654826024,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E109,P042,P040,4,3,1+3,-5.44218848600722,0.005628241041688039,coarsening_worsens
HandWritten-Mfeat__RCML,native_nonvacuity,E110,P042,P041,4,3,2+3,-4.250181647147235,-0.00021455607306901774,coarsening_improves
